"","IEE_est","IEEw_est","FE_est","FEw_est","EME_est","EMEw_est","NEME_est","NEMEw_est"
"365",0.454993791468287,0.337518898183977,0.545859012471661,0.526689248707833,0.527263468014807,0.448503352255535,0.527263455523486,0.326124083570324
"366",0.402694769095983,0.348554395172539,0.468082002476945,0.333325551460514,0.456425134046207,0.337093746431984,0.456425273984856,0.191119080626876
"367",0.558672042519819,0.527249242723557,0.465940864261541,0.445334395496925,0.496356427437729,0.491763023251137,0.511255874147678,0.521563669964367
"368",0.463677893253418,0.308655787986725,0.483452147350468,0.401236197871217,0.471233339142499,0.334098253967796,0.471233337412594,0.103071719699951
"369",0.419013607093723,0.345433789769601,0.487425898455762,0.346556748221105,0.472804491487995,0.354348313581847,0.42460717212663,0.379512794048816
"370",0.480228704789555,0.416801065372286,0.474115951158454,0.42759708643352,0.475265068190973,0.412381341495172,0.475265085081958,0.439726197979039
"371",0.465123461249964,0.40014329746022,0.507831613917072,0.325816916969898,0.492977521822831,0.399079700600046,0.492977518425225,0.418368484491713
"372",0.541420540318939,0.468925293119259,0.452811109841571,0.428183722801372,0.472250536545784,0.412927335262701,0.479547728459881,0.365055257810651
"373",0.493571606368295,0.359352702494591,0.561804524070589,0.437585603597128,0.545113431454834,0.344083618506069,0.54511339234641,0.324741102820315
"374",0.519825392955815,0.288062792907336,0.441484705630575,0.382588503743024,0.435112043725899,0.258173336472233,0.413466842309654,0.160299554460384
"375",0.614458476332361,0.322108714075723,0.447582440127321,0.204561101330486,0.455925974734535,0.244188218004172,0.382071810103146,0.195802356394808
"376",0.516060661497748,0.583376390772853,0.569356194057157,0.526922262113032,0.56881088775714,0.596938408976518,0.568810884626771,0.594765934876181
"377",0.507990124579687,0.269114195521141,0.503410081018998,0.116410576792484,0.500653650040863,0.197971866915543,0.411789229443529,0.183001446129637
"378",0.414964508058693,0.230642165631188,0.406182127603975,0.190841852883527,0.392082974909267,0.2113785019546,0.301767323453881,0.175243170099091
"379",0.382587675020404,0.243820056492011,0.461672919073884,0.304293762732644,0.407337022463223,0.24343477618678,0.309877049142217,0.244663204311917
"380",0.520776958129301,0.396271099111716,0.447688624106381,0.374521449661163,0.453181062373417,0.363774126907765,0.451808162156692,0.428315474887668
